Year,Quarter,Data,Backcast(3),Backcast(2),Backcast(1),Nowcast(3),Nowcast(2),Nowcast(1),Forecast 1Q(3),Forecast 1Q(2),Forecast 1Q(1),Forecast 2Q(3),Forecast 2Q(2),Forecast 2Q(1)
2003,1,0.0207584884547529,0.288220627782208,0.418869399508792,0.723998107224769,0.384572967296215,0.441347660807922,0.401068542246375,0.34283879611599,0.471085320254899,0.920051067636753,0.769374768964037,0.847230992136535,0.971199141793634
2003,2,-0.350122095395911,0.298100981011721,0.307959640610029,0.629565444146246,0.307241275259675,0.338297711404398,0.674828119289465,0.503895280407302,0.62998243800615,0.322942943951733,0.526912417509873,0.473749472428026,0.856008047550381
2003,3,0.0967079093785017,0.606414549886421,0.642600200953463,0.117774037447214,0.356627502881818,0.298941804255637,0.539976551992299,0.3161766797672,0.335869121523695,0.802524856631328,0.591035785388437,0.513278688446165,0.0994981130996685
2003,4,0.528225050507203,0.811492069118281,0.890637826470384,0.868487269749487,0.627203343440335,0.66903954924645,0.373206172214952,0.337703380745377,0.347996615369546,0.569939778044545,0.507132878921313,0.371100128188198,0.869342380913904
2004,1,0.911943255461978,0.789297561746151,0.740550036779649,0.785126478062154,0.835806705148637,0.871576687848405,0.845742749960705,0.61721053552545,0.663202533127294,0.130748093719284,0.380076303338529,0.343674261556774,0.783527774507362
2004,2,0.460775550526726,0.898769159053476,0.918290934816172,0.825630459521704,0.783236904699492,0.760977207718217,0.830069682114479,0.89232533332663,0.908626190531833,0.847689960478294,0.66140990169895,0.671290924421388,0.104876999431063
2004,3,0.161231448071497,0.83743216600278,0.839873013162201,0.923190484415567,0.888356263171298,0.930688359410743,0.88347826566351,0.72827359709923,0.741917982573216,0.788334338292783,0.888779075147365,0.82805369156138,0.77179155941028
2004,4,0.233160812467759,0.756363255910458,0.745265249154425,0.850928364073443,0.845741870834212,0.914011831331395,0.918083758312004,0.9133347926336,0.91198633333186,0.825950138830369,0.775848149844359,0.791048386246568,0.809280894020704
2005,1,0.297393118438372,0.537153133292411,0.553988411587671,0.691610726926259,0.744020870186615,0.719972206748662,0.854124685361696,0.91412307782326,0.874100662191333,0.924869786299804,0.92354077072314,0.942299068799748,0.852332868229109
2005,2,0.727299631377854,0.692881158997264,0.701721050064703,0.658984246727481,0.519503595196023,0.515216751130823,0.712950293668815,0.751556137409218,0.786415874122237,0.860282114700095,0.93696964734319,0.900305892009527,0.933733715134816
2005,3,1.32043859734221,0.743362532070285,0.788884451042308,0.824564283971045,0.6173639778031,0.721529350140826,0.499297223317173,0.460181735391074,0.500877581266307,0.758576654935703,0.773817095283156,0.826160649035913,0.919040117740959
2005,4,0.623492801605075,1.00347259007668,1.01931172133193,0.815859301874405,0.800319204292032,0.755216429903836,0.797141277418119,0.697071916924303,0.709732500453605,0.511303078728699,0.532963075642723,0.560153622324302,0.722037610313028
2006,1,0.633552349285971,0.814391264458395,0.767471080089899,0.851173199546843,0.98245203349598,1.00822643819999,0.838765707069211,0.786757372417706,0.757683267352671,0.867825793535289,0.655400055947477,0.729410384555236,0.621920854680839
2006,2,1.46930752808263,0.985312074325277,0.999150941970849,0.837174607727225,0.793323196591394,0.753419050558346,0.818881435209854,0.988405102992713,0.97716244793866,0.85227745834453,0.796759817496294,0.786837275937176,0.820141775963111
2006,3,0.596237214061191,0.836028330575168,0.884878552721248,0.774738036725294,1.01666875575572,1.0204035311377,0.849268634451163,0.799064413541993,0.79575463913083,0.871661877999176,0.967021539012051,0.982545798400625,0.914620818594481
2006,4,0.816139556629203,0.905464713929399,0.909720683390637,0.678066516530315,0.85178555095058,0.916606265805859,0.763518590278886,0.990973463286569,0.998979311513811,0.771999899878013,0.82661188130154,0.753781516557556,0.902699388474034
2007,1,1.14683801487949,0.851379624782173,0.860688083616028,0.81311569291752,0.870400158637562,0.908950294526444,0.700288487696651,0.900239200314392,0.883488565232428,0.789152965121615,0.980507251082082,1.01001317464664,0.831979961386271
2007,2,0.507462961159355,0.979740841540266,1.00089816596716,0.823645240928601,0.86242052826811,0.827993124524991,0.826750916026614,0.889288219295193,0.933683245953155,0.697994604996533,0.896913044826066,0.920365214441943,0.74477826901737
2007,3,1.11138315358783,0.879701883595337,0.830914798351153,0.825844873481774,0.965586720029945,0.974505399041958,0.848798933760712,0.874250243451602,0.852925262197249,0.830915380340607,0.929847826027951,0.867008562479083,0.650316838358398
2007,4,1.35084208300285,0.590732661021711,0.585899961803953,0.759686549062561,0.815524826061253,0.791127080575748,0.951563532820522,0.976951833614661,1.02569411382217,0.816996058497163,0.837806055308266,0.905905859514819,0.853000887994363
2008,1,0.326939171320362,0.785023997744623,0.855916671486066,0.562535544543049,0.576956050269747,0.621396369106691,0.816064529357321,0.857850319185388,0.845597156502055,0.890170026964133,1.01922616784366,0.99974263872972,0.84269283087162
2008,2,0.496899076170365,0.176484201828433,0.431628241551856,0.631617983906176,0.76957262072662,0.850010018920806,0.644266400224558,0.584502670456299,0.585738709558684,0.707823537213784,0.816693285875423,0.875988956599898,0.929378160621904
2008,3,-0.1329292947581,0.282212174152523,0.319664029955522,0.540101053621907,0.268849591316971,0.254340203974569,0.69640903717141,0.782552900545403,0.830718313451079,0.584169916984859,0.52144334443752,0.60250399958255,0.758522098528222
2008,4,-0.677338870612765,-0.0758347638268081,0.078772006729421,0.372528209343328,0.302191626025318,0.335144625056491,0.514971177404596,0.282013523900137,0.196792856361288,0.694764319713306,0.867024336677227,0.724547164784637,0.522977026335478
2009,1,-3.63759473959142,-0.877122119745243,0.0147827339879325,0.180493842078025,-0.00380657994248525,0.106176848989188,0.249504034324779,0.330173312816225,0.337251372151919,0.48538096092241,0.322647027013764,0.325875520934562,0.619508320292676
2009,2,-0.00734209898691773,-0.212736636753164,-0.289122595092815,-1.04186331563967,-1.02188605642121,-0.116913628722362,0.177882518752755,0.109156437371288,0.0688746646743467,0.292239516697463,0.335473279707211,0.335463308319042,0.547056115993006
2009,3,0.402407658116211,0.251942867457888,0.447781735652962,-0.0978838731795796,-0.175949423214369,-0.298309010284116,-1.18854406613235,-0.140709950343917,0.0811491279295374,0.279466672412042,0.0493145292037683,0.00581358251450733,0.25247044560714
2009,4,0.599682817874125,0.4186220534611,0.572227939924579,0.599980499794631,0.269700166272362,0.337010741278835,-0.070357155526205,-0.348391684305799,-0.10529123290706,0.0529090754271619,-0.0600525598200452,-0.198621470918113,0.164184297290889
2010,1,-0.188570046570291,0.772807649967139,0.777036749109712,0.752903510745069,0.42785256196197,0.461026039038892,0.593722287931909,0.263581107949923,0.28568397450599,-0.219490833567673,-0.0630386629809016,-0.0744046552525204,0.132259442796071
2010,2,0.433603702464502,0.534547202980257,0.482685547158803,0.719780219373527,0.794996951392001,0.777558365175142,0.713054535015506,0.441311901569717,0.656520206348423,0.652112542568775,0.635553272376103,0.540499857840423,0.345662499573072
2010,3,0.440154824850048,0.357325265243965,0.449064750550935,0.606295805473251,0.509194334084356,0.452500592966242,0.777340315935361,0.786300445847724,0.795348730803897,0.688385760416209,0.710737308753088,0.34996174237798,0.514039179119615
2010,4,1.14196030136178,0.764988138987774,0.650697726743365,0.554604140574191,0.32120686155763,0.417351505644935,0.604253302683439,0.421192875776764,0.618142417933827,0.790312498567017,0.735434683090915,0.77875794710877,0.833298041621443
2011,1,0.572928118703686,0.716670465647581,0.737666139521924,0.712808528979034,0.687336965211874,0.717417363205226,0.611715374259107,0.433575188114266,0.338509026765681,0.410091844815948,0.593093813553426,0.531867868347275,0.763202112680594
2011,2,-0.0923005988148873,0.662789348025927,0.719697428015453,0.79849458874206,0.731613485917031,0.765393202834938,0.70568626479453,0.722706615840459,0.71269090851595,0.597207525860153,0.2911959752185,0.467090734844446,0.556250224448553
2011,3,-0.00947154688830665,0.44909395152293,0.430421108768137,0.680118022404641,0.709956571299142,0.724278540445077,0.783973146536787,0.747382764786743,0.667667706233885,0.74331421852916,0.721441857245963,0.712347884802361,0.502058566504643
2011,4,-0.610435077464189,0.162538448659273,0.19453119514347,0.334901524973172,0.421948782356891,0.456084424201517,0.642384115647969,0.618292113117265,0.658482838036285,0.784990547349954,0.696947912903598,0.693143296043347,0.762971565087035
2012,1,-0.186007744333061,0.294073174995146,0.263523411186521,-0.559081403813242,0.0763227995323611,0.17244747076861,0.391671172334873,0.247694151799502,0.431886481326157,0.587236266290251,0.64952957280419,0.583718786157463,0.751453141167278
2012,2,0.0435520588213834,0.339562131675796,0.412856479484239,0.507151916638707,0.185729498464616,0.193926326580317,-0.0194337088603965,0.235563193237764,0.162837532985495,0.422687336836038,0.332176699241974,0.469301482447617,0.642512456537572
2012,3,-0.444764004335596,0.336626938791165,0.339873413077293,0.369713616507023,0.446221362984006,0.424473927631682,0.478169278831578,0.22918607055205,0.158961128361796,-0.0692086187165433,0.16328439967073,0.289608506609911,0.349000511989913
2012,4,-0.702850055681736,0.0313192777059525,0.0508849099763291,0.527530668248841,0.406484153884638,0.370243330002176,0.413460182010289,0.382012378309168,0.309845054997822,0.437590685709699,0.313772530756192,0.236152787626643,-0.36339264727578
2013,1,0.320472549209327,0.307458731611861,0.314529957218968,0.277035022115254,0.138497957951223,0.0288193771713282,0.506731680353114,0.35956995233346,0.388141902803574,0.464323180472673,0.34833506180207,0.331626115219167,0.350052405254815
2013,2,-0.1673368555549,0.538365044348068,0.578502836624166,0.310104185435782,0.342781675444488,0.358156392606523,0.363796069597923,-0.0280730308696688,0.177084552488384,0.510920206353753,0.352059489799101,0.373314126442639,0.382445532093472
2013,3,0.606016960022693,0.663320577315937,0.69277204384806,0.518781354606426,0.548471376579066,0.608186524441646,0.344241114015622,0.298443310372663,0.399275827797858,0.422468204133046,0.113201879226021,0.128826486190121,0.55848042080117
2013,4,0.626766692722391,0.727372423550784,0.71974508915486,0.536902479221633,0.676726778807974,0.660322881973679,0.573481178705443,0.548523286591169,0.650544116784987,0.256179371645245,0.348398708744262,0.339062628285761,0.451077988186013
2014,1,-0.113719933782797,0.578710430989896,0.688074907194653,0.615089560707956,0.703795083795154,0.726009513641313,0.5939709199125,0.694597930027128,0.655030149864402,0.511641355650182,0.568752538079007,0.647330793658697,0.259364690507763
2014,2,0.595740124091471,0.635982344945247,0.703547741071307,0.72819325533615,0.622073445832429,0.725592352330888,0.635035440835815,0.740426328785059,0.687396668676418,0.583710563495667,0.688111025229431,0.671893284162962,0.496815706067903
2014,3,0.259044519513907,0.746841273679497,0.824590665641033,0.540718151294758,0.718288864018612,0.611679210056797,0.683471750723427,0.669751929297967,0.656900114322822,0.605840959649447,0.76278057434136,0.724695056140673,0.573447484821986
2014,4,0.902578311035462,0.635356235049815,0.598920015469371,0.719790927423841,0.690833858222795,0.817615492195048,0.57418401020469,0.641680785712486,0.70079660664578,0.68613157755715,0.715478750046189,0.666303308595333,0.605097659566989
2015,1,0.554545177532795,0.719548686512344,0.734849986537419,0.639531825089209,0.612698978759012,0.636883476379779,0.652653290954449,0.737099568996471,0.817950382667414,0.567792756063572,0.677171655799532,0.656905684406943,0.719433730622484
2015,2,0.309207293024372,0.769269943768584,0.820101630663546,0.582653384150124,0.692539445113292,0.728763093436643,0.642124185525062,0.579856894254277,0.62174309458018,0.74382195116395,0.834189473294088,0.783210589449821,0.627291204158263
2015,3,0.374185165686569,0.649097145781532,0.714167005162669,0.605582031164957,0.882104779640911,0.788239504704618,0.689328141623213,0.720856515271406,0.715936978424635,0.562127317599787,0.591299310643416,0.595028090495269,0.74326779064465
2015,4,0.061265303792446,0.511435077203689,0.600974710822416,0.606777864955488,0.681558068405532,0.7006286303159,0.658424542374634,0.8447709706513,0.711769534759536,0.551315022988877,0.70647682622506,0.772678091034812,0.549030532392812
2016,1,0.936830221089657,0.746741349715125,0.747209714002141,0.572793640566989,0.48804691225688,0.588053215025568,0.640193467756054,0.714855105822111,0.754382048932858,0.711224264866003,0.781782752658994,0.781372760188039,0.556035715717647
2016,2,0.193287606854931,0.735612221057013,0.799169976230804,0.626399573421508,0.71980543922893,0.718321972311063,0.541103306111619,0.534905566140437,0.562240506238974,0.583922300443388,0.735248281145492,0.719792470081256,0.633907237233078
2016,3,1.07115164644416,0.654525288515167,0.677959600947456,0.5664255872057,0.648136786137098,0.729596044243274,0.682650447544843,0.68577262490123,0.732398485955428,0.607414861769857,0.514422766212432,0.526411085630462,0.759668133639385
2016,4,0.759025474381936,0.627057529129659,0.419347152789545,0.68549905463909,0.670767500555202,0.653955229110348,0.499276281849767,0.692248476504149,0.724960870319507,0.613896762211483,0.722778416627353,0.781847574552069,0.621654203833876
2017,1,0.495765197297438,0.827914714930462,0.859829580820135,0.70872813099562,0.647616520930888,0.472028440932695,0.599210773218102,0.654251386043413,0.688993268443378,0.507381334916626,0.808111148324336,0.78838256452956,0.626487907189145
2017,2,0.868082233277612,0.619093013410271,0.658798326479249,0.711031031264988,0.789765566338111,0.801986475553818,0.743033533064502,0.419604718925257,0.358431371856887,0.67934221874119,0.72278868345357,0.73252610697344,0.525441938345245
2017,3,0.795306233144544,0.866754999776154,0.819695497058411,0.707622185221348,0.626111874164495,0.5849564234114,0.736151345806958,0.82761016963452,0.849455942960331,0.673434728138365,0.456449925868898,0.618191070336979,0.654784595440161
2017,4,0.881034075479192,0.789474060648871,0.73363223957876,0.68121978032852,0.875042244353436,0.800165825927637,0.70084210648558,0.62551943081996,0.676157082079262,0.763388515914209,0.821658706869761,0.80002802069999,0.653157825089478
2018,1,0.58758113988997,0.64803591756678,0.636157980670923,0.705635013854474,0.802632013288335,0.751216043728465,0.692981292403579,0.789372630396604,0.842040383074195,0.590256497646392,0.631926405859258,0.698363747105813,0.726543927839874
2018,2,0.699173492742666,0.621411209489654,0.624566368358578,0.599411781684153,0.652327454466273,0.626728755274777,0.644000675770034,0.77143356365977,0.755497816461486,0.639458336158121,0.858806807068689,0.870011613666322,0.621542291072124
2018,3,0.150300091634925,0.506448650467122,0.516117534257442,0.568736058486436,0.587996069087744,0.6214033522289,0.543605370594953,0.667696542495945,0.614798772955398,0.697341751728696,0.752230660996747,0.752266343129896,0.661440167925395
2018,4,0.544018887214293,0.263480227921785,0.324465967086424,0.466443537991464,0.517487921090358,0.519631789666024,0.530850315891673,0.603886712088723,0.644145915247244,0.511192825029603,0.646314399039831,0.619804051933177,0.669816159937758
2019,1,,0.355481869885666,0.300686497836145,0.447835861860803,0.302069570252328,0.361569273694051,0.56954060402427,0.561160721404489,0.575126354924772,0.558599824723798,0.640084551019278,0.561748330747184,0.651283559307797
2019,2,,0.279854244921711,0.0587633815264191,0.319893740385,0.336015210621648,0.338573772224908,0.407292091033144,0.303862368547323,0.26429145311501,0.476491884110607,0.549675888723728,0.571516494628572,0.548456725931121
2019,3,,0.623815003494757,0.607004469552675,0.559581059838489,-0.048635573641095,0.228854000906577,0.290797925523488,0.38239331598527,0.361753574774141,0.345649782518605,0.264692336953901,0.343791127505161,0.524973582775418
2019,4,,,,,0.587581634593696,0.587214637357394,0.54118400677059,0.330975371601646,0.369591667598661,0.291496278942171,0.327713699501809,0.308032115423767,0.35411734207618
2020,1,,,,,,,,0.6132201876689,0.632762990792104,0.55872349610265,0.0911534524837966,0.2206307831043,0.295654428651457
2020,2,,,,,,,,,,,0.643376976431775,0.57849095005916,0.559059144308034
