Year,Quarter,Data,Backcast(3),Backcast(2),Backcast(1),Nowcast(3),Nowcast(2),Nowcast(1),Forecast 1Q(3),Forecast 1Q(2),Forecast 1Q(1),Forecast 2Q(3),Forecast 2Q(2),Forecast 2Q(1)
1991,2,1.16519481577821,0.804908527145479,0.805224799660671,0.755524444192782,,,,,,,,,
1991,3,0.408031217876825,0.82387592520857,0.846105247754026,0.776007962772054,0.822366228999602,0.805224799660671,0.755524444192782,,,,,,
1991,4,1.10322885627809,0.816563081875937,0.803532819403112,0.758485260634186,0.803532819403112,0.822366228999602,0.776007962772054,0.805224799660671,0.869033751412034,0.797792370972312,,,
1992,1,0.705205760189287,0.811923193472327,0.856958453650434,0.774155424072546,0.836128572118687,0.803532819403112,0.758485260634186,0.822366228999602,0.805224799660671,0.755524444192782,0.869033751412034,0.873446307008644,0.799175645746348
1992,2,-0.923212677609264,0.742517758629063,0.834108247833927,0.77115761259936,0.811923193472327,0.856958453650434,0.782013665821106,0.803532819403112,0.822366228999602,0.776007962772054,0.805224799660671,0.869033751412034,0.779522360992702
1992,3,0.303747788899678,0.725641990562548,0.742517758629063,0.700558850507334,0.742517758629063,0.825847951647224,0.77115761259936,0.827037912711814,0.825547509852238,0.758485260634186,0.822366228999602,0.786595402749879,0.755524444192782
1992,4,0.375997005557416,0.712692176303099,0.725641990562548,0.684686408043028,0.725641990562548,0.742517758629063,0.700558850507334,0.811923193472327,0.785723702381341,0.774155424072546,0.814755795895636,0.822366228999602,0.776007962772054
1993,1,0.614023528013341,0.709168296007036,0.712692176303099,0.672813738716658,0.712692176303099,0.725641990562548,0.684686408043028,0.742517758629063,0.850696539874694,0.77115761259936,0.761090652070262,0.7804334782309,0.764150555963259
1993,2,0.24958412695959,0.693320566039883,0.709168296007036,0.670636323505424,0.709168296007036,0.712692176303099,0.672813738716658,0.725641990562548,0.742517758629063,0.700558850507334,0.746841101524522,0.828768294537929,0.774155424072546
1993,3,0.813936827854889,0.697341108100383,0.693320566039883,0.655598745057359,0.693320566039883,0.709168296007036,0.670636323505424,0.712692176303099,0.725641990562548,0.684686408043028,0.742517758629063,0.804221820581311,0.77115761259936
1993,4,-0.622319626498147,0.711005790120189,0.697341108100383,0.661058678946929,0.697341108100383,0.693320566039883,0.655598745057359,0.709168296007036,0.712692176303099,0.672813738716658,0.725641990562548,0.742517758629063,0.700558850507334
1994,1,1.48544405846067,0.680729927342938,0.654771406984301,0.61827940209876,0.654771406984301,0.697341108100383,0.661058678946929,0.693320566039883,0.709168296007036,0.670636323505424,0.712692176303099,0.725641990562548,0.684686408043028
1994,2,1.14381797188035,0.906812125326323,0.680729927342938,0.864487787408161,1.45455536467686,0.654771406984301,0.61827940209876,0.719623164005212,0.693320566039883,0.655598745057359,0.709168296007036,0.712692176303099,0.672813738716658
1994,3,0.755308582084524,0.600648539848485,0.694762898389526,0.661801377915744,0.730330642233431,0.680729927342938,1.00085275208011,1.37602816090822,0.697341108100383,0.661058678946929,0.693320566039883,0.709168296007036,0.670636323505424
1994,4,0.942442683127531,0.703569340344755,0.69654365379232,0.267705097429535,0.505975060290382,0.694762898389526,0.661801377915744,0.78813361533323,0.654771406984301,0.613601749605337,0.697341108100383,0.693320566039883,0.655598745057359
1995,1,0.677999130138218,0.702859056727907,0.703569340344755,0.672805745838702,0.703569340344755,0.69654365379232,0.664634929557222,0.169922894641716,0.680729927342938,0.631602519481931,0.719255412895482,0.697341108100383,0.661058678946929
1995,2,0.781488562872923,0.70498417851561,0.702859056727907,0.672954128247259,0.702859056727907,0.703569340344755,0.672805745838702,1.29664487543148,0.694762898389526,0.661801377915744,0.185398324547008,0.654771406984301,0.61827940209876
1995,3,0.782625673956439,0.707027375764052,0.70498417851561,0.675968973653528,0.70498417851561,0.702859056727907,0.672954128247259,1.21079623575597,0.69654365379232,0.664634929557222,0.694762898389526,0.680729927342938,0.646252455529789
1995,4,0.709850591413819,0.650084893712661,0.707027375764052,0.678851587175228,0.723483456655919,0.70498417851561,0.675968973653528,0.722022028825771,0.703569340344755,0.672805745838702,0.69654365379232,0.694762898389526,0.661801377915744
1996,1,0.115273702053997,0.728902036274943,0.707099765908918,0.679667350444665,0.694612053262624,0.707027375764052,0.678851587175228,0.755323689886927,0.702859056727907,0.672954128247259,0.703569340344755,0.69654365379232,-0.110991771045832
1996,2,1.10028054526357,0.69362255964903,0.692304114312545,0.665195718434648,0.692304114312545,0.707099765908918,0.679667350444665,0.707027375764052,0.70498417851561,0.675968973653528,0.702859056727907,0.703569340344755,0.528363853587403
1996,3,1.38693458340668,0.718556659551716,0.702254758969887,0.644081553695997,0.702254758969887,0.692304114312545,0.665195718434648,0.707099765908918,0.707027375764052,0.678851587175228,0.680602966100138,0.702859056727907,0.672954128247259
1996,4,0.70497927129356,0.748085776668103,0.718556659551716,0.681570716717718,0.718556659551716,0.702254758969887,0.644081553695997,0.153477840984095,0.707099765908918,0.679667350444665,0.707027375764052,0.70498417851561,0.675968973653528
1997,1,1.08034146468832,0.726470464480771,0.71824090633641,0.698665906547547,0.757143753650749,0.718556659551716,0.677977188513989,0.683448223162247,0.692304114312545,0.665195718434648,0.707099765908918,0.707027375764052,0.678851587175228
1997,2,1.04814980557126,0.733618894282782,0.726470464480771,0.702678346130311,0.726470464480771,0.71824090633641,0.698665906547547,0.718556659551716,0.702254758969887,0.676072839105371,0.686886960785748,0.707099765908918,0.679667350444665
1997,3,1.43886240067825,0.773202796862281,0.733618894282782,0.697867954376246,0.766829415465018,0.726470464480771,0.702678346130311,0.719952729229309,0.718556659551716,0.696490088737345,0.749588835571587,0.692304114312545,0.665195718434648
1997,4,1.27016699756499,0.813992012684269,0.748950274856597,0.880954366973155,0.784508730321302,0.733618894282782,0.697867954376246,0.768186340088097,0.71824090633641,0.733200464304817,0.718556659551716,0.702254758969887,0.681630836363552
1998,1,1.34349743405373,0.69579811796734,0.760039992361031,0.75686661946241,0.780994468326959,0.748950274856597,0.780511376560318,0.733618894282782,0.726470464480771,0.702678346130311,0.732813797879875,0.718556659551716,0.732972307807165
1998,2,0.710481212677472,0.774730831393299,0.772195355729629,0.590876833515399,0.772195355729629,0.760039992361031,0.77598004554152,0.770771300064333,0.733618894282782,0.743905691716205,0.782596946354549,0.71824090633641,0.674797860855468
1998,3,0.856478165452224,0.863263675181259,0.770935883422442,0.955716180012523,0.774730831393299,0.772195355729629,0.612276823601302,0.669050969077331,0.748950274856597,0.735332882416321,0.733618894282782,0.726470464480771,0.755837620466986
1998,4,0.910224946088789,1.02426907851404,0.772646729063037,0.755531371424402,0.816711007312238,0.770935883422442,1.06859291568441,0.78236024903857,0.760039992361031,0.688370343416958,0.71681199964469,0.733618894282782,0.717451963448982
1999,1,1.64825924211236,0.797452243582213,0.775344341161581,1.08595149152815,0.923409555346444,0.772646729063037,0.777972394810977,0.828654977310674,0.772195355729629,0.833336981472554,0.778614523915219,0.748950274856597,0.674425966754943
1999,2,1.10685722599229,0.587199599860118,0.792131166179866,0.656478351357255,0.796600028398955,0.775344341161581,1.10424007786876,0.925807497342588,0.770935883422442,0.769800352635093,0.783027593509143,0.760039992361031,0.920019417574278
1999,3,1.37566405613807,0.983089019129404,0.871951120983706,1.01904845978536,0.732000558493234,0.792131166179866,0.73027435306228,0.732891782428286,0.837704262170078,0.870211841960781,0.946490619945298,0.772195355729629,0.776629466212798
1999,4,1.40135054328887,0.811146004095522,0.889267824863739,0.781903327307987,0.96260560532636,0.840861245552629,0.870969511415544,0.592344565779672,0.775344341161581,0.63248696566122,0.78716096703491,0.831601860455782,1.17310358420937
2000,1,0.625201577565804,0.934770659044541,0.819539863032223,0.79467640262715,0.802555817978585,0.813319104796315,0.791015289998733,0.991922430150545,0.792131166179866,0.825721381736322,0.643343436036543,0.772646729063037,0.627290841619821
2000,2,1.10190886210209,0.926969253547445,0.816069536506037,0.905797450868145,0.796865251480444,0.819539863032223,0.759276278250802,0.835558976797792,0.92092188203718,0.76971091275567,0.944476278611523,0.775344341161581,1.06644760098934
2000,3,0.814418667639671,0.784336670821146,0.857922265513071,0.78658199325935,0.895900176481351,0.816069536506037,0.877657012581743,0.793854777781043,0.808765591175618,0.760803472176073,0.856829288985875,0.792131166179866,0.817583248528383
2000,4,1.27642157904759,0.856154254095241,0.826766735996497,0.658631447152752,0.772420247082535,0.821084261516494,0.772233413655292,0.917169720630801,0.819660575851449,0.856807873761329,0.787231681499545,0.802928021966987,0.756793426105288
2001,1,0.131351791118739,0.742736439429265,0.682077377027389,0.742821539579441,0.820166873009814,0.833608569046427,0.667909834260905,0.775682505361388,0.856816100148512,0.773859759011604,0.884594216078492,0.808765591175618,0.787065554491157
2001,2,0.502820560689798,0.463668087877169,0.643051371313837,0.761192022174904,0.531214801566031,0.708274832718776,0.738236087493045,0.848187699086329,0.831744510924859,0.67183734604795,0.782805071378641,0.901637501493616,0.764528657988262
2001,3,0.165478310329092,0.533230924595827,0.632922347002385,0.607933489510466,0.542983609381964,0.643051371313837,0.752156377659007,0.505691401109085,0.632071316159284,0.710801819343283,0.847005716115138,0.843063013226637,0.646843779122786
2001,4,0.319418340174416,0.730990681082792,0.684754807817935,0.651907826708494,0.545263952699838,0.811915008277638,0.656959514226893,0.146059487709069,0.601789336120531,0.744351540708503,0.723934145974714,0.676774524850013,0.731042104968469
2002,1,-0.608174232630354,0.491548968632945,0.60502869232375,0.750186664565926,0.852947190998461,0.703317162311944,0.583168697601051,0.542735219657335,0.619785518302546,0.606468910992764,0.225261340762685,0.820969337484135,0.721501295186576
2002,2,0.354601949446831,0.38971638036342,0.457658324914251,0.868415141254858,0.44638861993655,0.664822531278831,0.747458623934959,0.885211284462036,0.648031733693385,0.636993696672307,0.682119183243526,0.547466057607757,0.672646131985545
2002,3,0.153695947246391,0.346509276910763,0.411915570706449,0.48503105203115,0.364112487744164,0.457658324914251,0.851742090919499,0.337576206575108,0.679087755737086,0.767543626449344,0.76774840710481,0.817066582404103,0.801262091367722
2002,4,0.141406244766351,0.595247271549427,0.624107483238547,0.711393667435517,0.378933957705323,0.455357817536716,0.343252029444079,0.379858763982446,0.475674437424646,0.854866733734218,0.329344485973698,0.700127325734926,0.788704047426082
2003,1,0.0207584884547529,0.377116833351962,0.39981604657487,0.531063230756853,0.605283226564573,0.634647713205722,0.671868706416147,0.445404231447117,0.451272072291177,0.478992728998884,0.183939196924593,0.511652498361638,0.903457710186106
2003,2,-0.350122095395911,0.534837549895044,0.613230582124952,0.367174345595062,0.356662409985436,0.381518336856801,0.514905202759033,0.602197894388146,0.647028729041736,0.696595524319605,0.301395871908202,0.459683152280744,0.507144363914744
2003,3,0.0967079093785017,0.608130806000655,0.68323074564905,0.0171625703838267,0.567531501676145,0.597005297765904,0.409794422391713,0.370438280424262,0.351014997949529,0.653647440380814,0.655179359706306,0.666544297654273,0.731623330106752
2003,4,0.528225050507203,0.509338098619191,0.624905272234295,0.361574457483542,0.618694248348437,0.68323074564905,0.421717189209924,0.58359702027593,0.625123806972119,0.405543233258689,0.471476993817833,0.421274828003494,0.580393823910966
2004,1,0.911943255461978,0.829106346285455,0.752575627509224,0.545658742345472,0.557611526251207,0.624905272234295,0.267472110042633,0.627661040612856,0.707978091134589,0.0643435589469034,0.640561237662523,0.650977923161904,0.431172823489043
2004,2,0.460775550526726,0.863184226797779,0.855336481338845,0.754650342005384,0.830911166437414,0.757089857086083,0.654808002976999,0.531968616392254,0.642633857990191,0.42440862556428,0.677919932265145,0.744076910074625,0.562069813062355
2004,3,0.161231448071497,0.840451681709386,0.929914393054395,0.877193850186287,0.875083206407392,0.850181170726416,0.806936408059979,0.869293076079442,0.76364813527555,0.667109146536213,0.553625198269039,0.686951864940682,0.682349510679427
2004,4,0.233160812467759,0.747679749452699,0.797139418139667,0.677369183211501,0.845761600099494,0.929914393054395,0.855933675371585,0.858988905824918,0.817776202263813,0.764578901335294,0.825695404729699,0.796521275575543,0.642121984645008
2005,1,0.297393118438372,0.930291680971428,0.74853154434266,0.519339073102488,0.758450182440418,0.797139418139667,0.686129568335416,0.844375013272745,0.954121623541373,1.02147256989494,0.857302442417072,0.820089570740566,0.758197844564513
2005,2,0.727299631377854,1.01185250442143,0.988276780225021,0.699327536025103,0.901409647361666,0.759434911328301,0.519339073102488,0.801393627685475,0.818723877830388,0.685841902069246,0.843412996070709,0.929362877777722,0.838908880559203
2005,3,1.32043859734221,0.856069386685808,0.926197935991346,0.882586379154198,1.02497059593469,0.994739389207157,0.697631768106424,0.887319958056879,0.780186355535491,0.526402956816496,0.806071113705098,0.833573619647451,0.694188737993785
2005,4,0.623492801605075,0.564962344258772,0.662051409470234,0.756467739446689,0.845349152283374,0.9091526486092,0.908554219998969,1.00995797358579,0.97761510162322,0.718758934076643,0.89127323325013,0.812923143100945,0.569616570551013
2006,1,0.633552349285971,1.13742578998768,0.988382109049058,0.771878196515904,0.619102200852915,0.662051409470234,0.791958202858933,0.819298037628109,0.894336149754059,0.898014098548865,1.00338630862982,0.99171336091312,0.714877788356745
2006,2,1.46930752808263,1.04134968028337,1.12280617665137,0.940264866047121,1.0995168495319,0.988382109049058,0.772945141123246,0.588766546810696,0.65293204036923,0.783346793960816,0.838603525666711,0.924141645494985,0.901343169791466
2006,3,0.596237214061191,0.808456435717732,0.705911090932946,0.786871960235189,1.01711328489525,1.14005022394247,0.93060971798075,1.1311432320421,0.976587375945742,0.805709181039194,0.588754884504347,0.66110607397195,0.765584906608653
2006,4,0.816139556629203,1.02600262018623,1.05201342354189,0.921897710236269,0.814701529544078,0.704348169060821,0.781696373658615,0.997645069913981,1.10591662760683,0.975476732093917,1.19781953801614,0.996642670646813,0.814967696850392
2007,1,1.14683801487949,1.07195162791151,0.930396118964735,0.859305406441369,1.02600262018623,1.07021621991076,0.880070906671126,0.791779194745399,0.693518279408044,0.775060623486823,1.0151052754072,1.1690253463192,0.966828688899716
2007,2,0.507462961159355,0.688502009441797,0.831644386413556,1.11291635163487,1.07195162791151,0.930396118964735,0.872890165848892,1.0278478243746,1.13683248784052,0.916942435277126,0.817008898594641,0.698923687515417,0.779009524863172
2007,3,1.11138315358783,0.390417212339573,0.442640377945016,0.596724077605945,0.695344563257993,0.84622442452039,1.15450510691192,1.02615190568071,0.931273297720845,0.87761555751743,1.05315896914494,1.14261442100285,1.03164869328487
2007,4,1.35084208300285,0.883676529596697,0.740594066996524,0.510783950363082,0.39901236760772,0.443660816131095,0.632961770776822,0.707261296486006,0.826575407923062,0.929326653232933,1.02962848587148,0.956049111077755,0.898761089515165
2008,1,0.326939171320362,0.700601172367759,0.843559613805451,1.03364931490642,0.881174203147451,0.741404620018505,0.647257936665082,0.394193475268442,0.465295092154917,0.598690466412959,0.715151492244558,0.840484942842632,0.946926689323982
2008,2,0.496899076170365,0.312758150212685,0.476021695289299,0.68979044783167,0.670687403380401,0.822288972843957,0.928228465653087,0.884389380210429,0.733442225747922,0.645975962051262,0.378237931619663,0.478193390415448,0.599660542232182
2008,3,-0.1329292947581,-0.0178926053013472,0.0616286696272065,0.344403625652218,0.348225402417376,0.26007152514447,0.683120410373037,0.546169371960967,0.73636980926546,0.794897765414246,0.895362568921257,0.728298387342195,0.661038468739456
2008,4,-0.677338870612765,-1.03387160840133,-0.595110532850979,0.0594986099025522,-0.0480189638972841,0.166549281610656,-0.0873060791624041,0.343313697983142,0.285649517045539,0.69460321039842,0.54011584949859,0.73566476331874,0.79409402117106
2009,1,-3.63759473959142,-0.954301322318458,-1.10367805225764,-1.02231480413456,-0.977565560679215,-0.595110532850979,0.0307373129146778,0.15119966151548,-0.00456483672559697,-0.0580722294795988,0.376081551883427,0.349878929650963,0.517101905695507
2009,2,-0.00734209898691773,0.350592655581,-0.277560210690985,-0.240746066062582,-1.02853005561328,-1.15467184953473,-0.611490741613026,-0.766844162994575,-0.415047438175167,0.230373673342461,0.190400527209353,0.00238512212221871,0.327728381298368
2009,3,0.402407658116211,1.21790108068609,1.18750329651389,0.964931416961393,0.362510164817037,-0.27175292360982,-0.273467884048708,-0.878907254651627,-1.00666711230089,-0.813568683596647,-0.552132275845955,-0.393048099533582,0.0952369728558494
2009,4,0.599682817874125,0.462156776397493,0.336883303706737,1.01670715334589,1.20657171624655,1.05568489398185,0.966656251829707,0.113489033009724,-0.280333350779342,-0.413869951743527,-0.551537259256141,-0.718621922580192,-0.38197850665934
2010,1,-0.188570046570291,1.26655102787774,1.04851124838392,0.711055304986762,0.462156776397493,0.4955889263093,1.01795582927395,1.16834347827898,1.1125496357,0.932889982158766,-0.088785968266813,-0.16379753558101,-0.241759158977127
2010,2,0.433603702464502,0.498241527183502,0.617029263088708,0.77721258016032,1.12530516096504,0.869929757126624,0.711055304986762,0.480660227721095,0.344106251766511,1.0253226392451,1.00587607910858,0.740172102568697,0.705061522753906
2010,3,0.440154824850048,0.730300416636088,0.481005543285899,0.469902217867208,0.513525306453541,0.609215339785395,0.755165875352418,1.21436452296628,0.974114050344082,0.740697213374146,0.526031740719489,0.52843563392874,1.1819367510318
2010,4,1.14196030136178,0.836139238810175,0.791370736722367,0.777799880245433,0.724901178815207,0.518136417014488,0.469728114106838,0.539767325527096,0.614336649692315,0.800451305698481,1.35944831575001,1.11499288418147,0.690858097691423
2011,1,0.572928118703686,1.27734331752805,1.11066767687853,0.847956940001103,0.850524092217843,0.872668564145521,0.771224550174354,0.74753390013252,0.535928407804128,0.480776869434265,0.551991040536258,0.654180487097575,0.782198079253088
2011,2,-0.0923005988148873,0.483671554061146,0.496070076066571,0.508606498113444,1.32865987224627,1.24568368157186,0.891624984611021,0.859347976348431,0.786960751775318,0.781830262927003,0.75330904370049,0.553287077054117,0.501228231717544
2011,3,-0.00947154688830665,0.0138421477104643,0.191946264156032,0.304612885594671,0.537183402057516,0.496070076066571,0.498773043590143,1.25238424958209,1.15531295523979,0.889359443909784,0.848159022165338,0.823439681555346,0.770921184193401
2011,4,-0.610435077464189,-0.00509545292169231,0.0561202561198549,0.366869463774553,0.072095474851416,-0.125058877850757,0.242351607097515,0.481683920707349,0.486770070621513,0.504886824361981,1.21651202419319,1.09795785676718,0.797580422415507
2012,1,-0.186007744333061,-0.150743377987713,-0.00958524708512862,0.503536172720309,0.0172120096743104,0.180687406514209,0.345497654703379,0.183821894121273,0.214576107639155,0.285750567368562,0.461179819491649,0.506332099142589,0.47917661186869
2012,2,0.0435520588213834,0.0913547363985644,-0.105560216618222,0.141990012170396,-0.160448908946746,-0.0130557586477681,0.503536172720309,0.00118768317039329,0.196018229270952,0.420205854044342,-0.0832235177602753,-0.0545335282856861,0.217960692990851
2012,3,-0.444764004335596,0.110037944474852,0.157628886474742,0.627024557957606,0.111640770927049,-0.242034195546937,0.117863729373922,-0.154908760180825,0.010362487694917,0.494225296556786,-0.066628688551124,0.130477846184245,0.328189433532096
2012,4,-0.702850055681736,0.0308947594266339,0.0480020729993515,0.241286999706433,0.121526342187844,0.3395424975745,0.627024557957606,0.168083305714192,-0.255653930714372,0.18145877356284,-0.129661092124916,-0.00175371818912672,0.507309326984676
2013,1,0.320472549209327,0.446077310055531,0.509525198941513,0.37757491854602,0.0340996419181478,-0.187900849364577,0.315919190640619,0.107260510607507,0.134847040628879,0.65732958125047,0.104527327068215,0.105833257907409,0.175349898704808
2013,2,-0.1673368555549,0.448904315821148,0.278742050095631,0.494487097531687,0.443359721379602,0.588141904540397,0.38399823454664,-0.0233340191371783,-0.157669917041455,0.334139100463532,0.119441880607406,0.148740222340803,0.667220169415965
2013,3,0.606016960022693,0.842413916474769,0.74886269022796,0.588013719708315,0.465197092277683,0.228216064403299,0.497450330205268,0.441446376223765,0.36901320004406,0.421567278657441,0.00845797620025136,-0.181736929312529,0.447464427766143
2013,4,0.626766692722391,0.824058002988774,0.816287055451342,0.702746036528242,0.842072849570043,0.743833554360064,0.588013719708315,0.462787717701118,0.244238572406148,0.505439650654026,0.347801537188714,0.373829774492239,0.423739079405002
2014,1,-0.113719933782797,0.529107204974197,0.516106351950101,0.550249304743742,0.87862530384393,0.817778057941036,0.702746036528242,0.836731796827686,0.769576266967947,0.617230775656385,0.426406648227496,0.344611488787364,0.551117174542064
2014,2,0.595740124091471,0.995104234315128,0.880127365378358,0.679262329745989,0.539104273097558,0.523293957554482,0.513996498203302,0.870369352243526,0.782732917959067,0.659876937617695,0.855920784413746,0.787159234477115,0.615732170706045
2014,3,0.259044519513907,0.864841738826097,0.876953693121756,0.648107047999494,1.01106863867202,0.880435469187958,0.691239341298759,0.490480866341255,0.531961459380616,0.526747976939948,0.843559621226733,0.718078959760787,0.735430536225817
